Timestamp,Şirket lokasyon,Çalışma türü,Çalışma şekli,Cinsiyet,Toplam kaç yıllık iş deneyimin var?,Hangi seviyedesin?,Hangi programlama dillerini kullanıyorsun,Ne yapıyorsun?,Frontend yazıyorsan hangilerini kullanıyorsun,Hangi tool'ları kullanıyorsun,Aylık ortalama net kaç bin TL alıyorsun?
8/20/2025 19:57:21,Türkiye,Tam zamanlı,Office,Erkek,1,Team Lead,Hiçbiri,Backend,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 19:57:23,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,Java,Backend,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 19:57:23,Yurtdışı TR hub,Tam zamanlı,Hybrid,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,Vanilla,Kullanmıyorum,141 - 150
8/20/2025 19:57:31,Amerika,Tam zamanlı,Remote,Erkek,5,Team Lead,"HTML/CSS, JavaScript, TypeScript, Go",Fullstack,React,Zustand,300 +
8/20/2025 19:58:17,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Junior,"Python, SQL",Data Scientist,Kullanmıyorum,FastApi,71 - 80
8/20/2025 19:58:39,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"Python, SQL, Matlab",Data Engineer,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 19:59:27,Amerika,Tam zamanlı,Remote,Erkek,16 - 20,Senior,"HTML/CSS, JavaScript, TypeScript, Go, C, Perl",Fullstack,Angular,Kullanmıyorum,300 +
8/20/2025 19:59:37,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,"HTML/CSS, JavaScript, TypeScript, C#",Backend,React,Kullanmıyorum,81 - 90
8/20/2025 19:59:53,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,Java,Fullstack,React,Kullanmıyorum,161 - 170
8/20/2025 20:00:00,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"HTML/CSS, JavaScript, Java",Fullstack,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 20:00:58,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,"Swift, Dart, Objective C",iOS,Kullanmıyorum,Firebase,191 - 200
8/20/2025 20:02:07,Türkiye,Tam zamanlı,Hybrid,Kadın,5,Mid,"HTML/CSS, TypeScript, Java, SQL",Fullstack,Angular,Kullanmıyorum,131 - 140
8/20/2025 20:02:26,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"HTML/CSS, JavaScript, PHP, Python, SQL",Fullstack,"React, Angular, Kullanmıyorum","Strapi, FastApi, Wordpress, Redux, Zustand, Firebase",71 - 80
8/20/2025 20:02:31,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,Hiçbiri,Manuel Tester,Kullanmıyorum,Firebase,121 - 130
8/20/2025 20:03:16,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"JavaScript, TypeScript, C#",Backend,Kullanmıyorum,Redux,161 - 170
8/20/2025 20:04:02,Türkiye,Tam zamanlı,Office,Erkek,0,Junior,"JavaScript, Java",Fullstack,React,Redux,31 - 40
8/20/2025 20:04:04,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, Java",Backend,React,Kullanmıyorum,111 - 120
8/20/2025 20:04:15,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,C#,Backend,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 20:04:52,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Architect,"JavaScript, TypeScript, Go, C#",Fullstack,React,Redux,201 - 210
8/20/2025 20:04:56,Türkiye,Tam zamanlı,Hybrid,Kadın,6,Junior,Hiçbiri,Danışmanlık,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:05:22,Türkiye,Tam zamanlı,Office,Erkek,5,Mid,"JavaScript, C++",Embedded Systems Engineer,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 20:05:35,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,Python,DevOps,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 20:06:19,Türkiye,Tam zamanlı,Hybrid,Erkek,8,Team Lead,"Java, Go",Backend,"React, Vue",Kullanmıyorum,300 +
8/20/2025 20:06:45,Türkiye,Tam zamanlı,Hybrid,Kadın,5,Mid,"HTML/CSS, JavaScript, TypeScript",React Native,Kullanmıyorum,"FastApi, Redux, Firebase",101 - 110
8/20/2025 20:06:54,Yurtdışı TR hub,Tam zamanlı,Remote,Kadın,6,Mid,"JavaScript, Python, Ruby, SQL",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,131 - 140
8/20/2025 20:06:54,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"HTML/CSS, PHP, Hiçbiri",IT Specialist,Kullanmıyorum,"Wordpress, Supabase, Firebase",31 - 40
8/20/2025 20:07:02,Türkiye,Freelance,Remote,Erkek,11 - 15,Architect,"Java, SQL",Fullstack,"React, Angular, Vanilla",Kullanmıyorum,300 +
8/20/2025 20:07:33,Türkiye,Tam zamanlı,Remote,Kadın,4,Mid,Hiçbiri,UI/UX Designer,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 20:07:44,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"C#, C++",Fullstack,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 20:07:55,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"JavaScript, TypeScript, Java, C#, Python",Cyber Security Engineer,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 20:08:53,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"Java, Kotlin",Android,Kullanmıyorum,Firebase,141 - 150
8/20/2025 20:09:30,Türkiye,Tam zamanlı,Remote,Erkek,10,Staff Engineer,"Go, C#, SQL",Backend,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 20:10:02,Türkiye,Tam zamanlı,Remote,Erkek,3,Junior,PHP,Backend,Kullanmıyorum,Wordpress,11 - 20
8/20/2025 20:11:02,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, Python, Bash",Cyber Security Engineer,Kullanmıyorum,FastApi,151 - 160
8/20/2025 20:11:35,Türkiye,Tam zamanlı,Hybrid,Kadın,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,Vue,Kullanmıyorum,81 - 90
8/20/2025 20:11:47,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue",Kullanmıyorum,91 - 100
8/20/2025 20:12:25,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"Java, Kotlin",Android,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 20:12:34,Türkiye,Yarı zamanlı,Remote,Erkek,30+,Junior,"HTML/CSS, JavaScript, TypeScript, Java, Go, PHP, C#, Kotlin, Swift, Python, Dart, Ruby, Rust, C, C++, Objective C, SQL, Cobol, Julia, Perl, Bash, R Language, ABAP, Matlab, Visual Basic, Elixir, Hiçbiri",Manuel Tester,"React, Angular, Vue, Vanilla, Kullanmıyorum","Strapi, FastApi, Wordpress, Redux, Zustand, Jotai, Supabase, Firebase, Kullanmıyorum",300 +
8/20/2025 20:13:04,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, Ruby, C++, SQL",Fullstack,"Vue, Vanilla","Wordpress, Redux, Firebase",81 - 90
8/20/2025 20:13:17,Amerika,Tam zamanlı,Remote,Erkek,3,Mid,TypeScript,React Native,React,Zustand,151 - 160
8/20/2025 20:13:45,Amerika,Tam zamanlı,Remote,Erkek,5,Team Lead,"Python, C, C++",ML Engineer,Kullanmıyorum,Kullanmıyorum,201 - 210
8/20/2025 20:14:40,Türkiye,Tam zamanlı,Remote,Erkek,8,Senior,Kotlin,Android,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 20:15:10,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript, C#, Python",Fullstack,React,Kullanmıyorum,81 - 90
8/20/2025 20:15:14,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript, C#",Frontend,"React, Vue","FastApi, Redux",41 - 50
8/20/2025 20:15:16,Türkiye,Tam zamanlı,Office,Erkek,6,Mid,"HTML/CSS, JavaScript, TypeScript, Python",Fullstack,Angular,Kullanmıyorum,41 - 50
8/20/2025 20:16:22,Türkiye,Tam zamanlı,Remote,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript",Fullstack,React,"Zustand, Jotai, Supabase",51 - 60
8/20/2025 20:16:58,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"Python, SQL, R Language",Business Analyst,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 20:17:33,Türkiye,Tam zamanlı,Office,Kadın,3,Senior,"HTML/CSS, JavaScript, C#, SQL",Business Analyst,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 20:17:52,Türkiye,Tam zamanlı,Hybrid,Erkek,10,Architect,"HTML/CSS, JavaScript, TypeScript, C#",Frontend,React,"Strapi, Redux, Zustand, Firebase",251 - 260
8/20/2025 20:18:21,Türkiye,Tam zamanlı,Office,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Frontend,React,Kullanmıyorum,51 - 60
8/20/2025 20:19:06,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Junior,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:20:30,Türkiye,Tam zamanlı,Remote,Erkek,16 - 20,C-Level Manager,"HTML/CSS, JavaScript, TypeScript, Go, PHP, Dart, SQL, Bash, Visual Basic",Fullstack,"React, Vue, Vanilla","FastApi, Wordpress, Zustand, Supabase, Firebase",271 - 280
8/20/2025 20:20:44,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Senior,"C#, Python, C++",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 20:21:01,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript, C#",Frontend,React,Kullanmıyorum,121 - 130
8/20/2025 20:21:18,Türkiye,Tam zamanlı,Hybrid,Kadın,1,Junior,"HTML/CSS, Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:21:51,Türkiye,Kendi işim,Remote,Erkek,3,Junior,"HTML/CSS, JavaScript",Fullstack,Vanilla,Kullanmıyorum,21 - 30
8/20/2025 20:21:59,Türkiye,Tam zamanlı,Remote,Erkek,0,Junior,Swift,iOS,Kullanmıyorum,Firebase,31 - 40
8/20/2025 20:22:11,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Team Lead,"HTML/CSS, JavaScript, TypeScript, PHP, Ruby, SQL",Fullstack,React,Kullanmıyorum,201 - 210
8/20/2025 20:22:21,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,Hiçbiri,Danışmanlık,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 20:23:06,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Junior,Hiçbiri,Project Manager,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 20:23:08,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,C#,Backend,Kullanmıyorum,Kullanmıyorum,191 - 200
8/20/2025 20:23:32,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,C#,Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 20:23:34,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Engineering Manager,"JavaScript, Kotlin, Swift, SQL",iOS,Kullanmıyorum,Firebase,251 - 260
8/20/2025 20:23:51,Türkiye,Tam zamanlı,Office,Erkek,0,Junior,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,0 - 10
8/20/2025 20:23:53,Amerika,Freelance,Remote,Erkek,20 - 30,Senior,"HTML/CSS, TypeScript, C#, SQL, Visual Basic",Fullstack,Angular,Redux,191 - 200
8/20/2025 20:24:21,Türkiye,Tam zamanlı,Office,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript, C#, Python, SQL",Fullstack,"React, Angular","Redux, Supabase, Firebase",51 - 60
8/20/2025 20:24:32,Türkiye,Tam zamanlı,Remote,Erkek,6,Team Lead,"JavaScript, TypeScript, Kotlin, Swift, Dart, SQL",Fullstack,Kullanmıyorum,Firebase,231 - 240
8/20/2025 20:25:12,Türkiye,Tam zamanlı,Remote,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,React,FastApi,41 - 50
8/20/2025 20:25:38,Türkiye,Tam zamanlı,Remote,Erkek,7,Mid,Swift,iOS,Kullanmıyorum,Firebase,81 - 90
8/20/2025 20:26:19,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,Kotlin,Android,Kullanmıyorum,Firebase,161 - 170
8/20/2025 20:27:07,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"Kotlin, Swift, Dart",Flutter,Kullanmıyorum,Firebase,101 - 110
8/20/2025 20:28:12,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","Redux, Zustand",121 - 130
8/20/2025 20:28:19,Türkiye,Tam zamanlı,Office,Erkek,11 - 15,Team Lead,"HTML/CSS, JavaScript, TypeScript, C#, Bash",Fullstack,React,Zustand,91 - 100
8/20/2025 20:28:44,Türkiye,Tam zamanlı,Office,Erkek,8,Senior,Kotlin,Android,Kullanmıyorum,Firebase,171 - 180
8/20/2025 20:29:28,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, Java, C#, Python, SQL",Fullstack,React,Kullanmıyorum,71 - 80
8/20/2025 20:29:31,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,"Python, SQL",Data Scientist,Kullanmıyorum,FastApi,191 - 200
8/20/2025 20:31:02,Yurtdışı TR hub,Kendi işim,Hybrid,Erkek,4,Senior,"JavaScript, TypeScript, C#, Python, SQL",Fullstack,React,"FastApi, Redux, Zustand, Firebase",161 - 170
8/20/2025 20:31:25,Türkiye,Tam zamanlı,Office,Erkek,1,Mid,"JavaScript, TypeScript, Go",Fullstack,React,Redux,71 - 80
8/20/2025 20:31:34,Türkiye,Freelance,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Strapi, Wordpress, Redux, Zustand, Supabase",21 - 30
8/20/2025 20:33:31,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, Ruby",Fullstack,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:34:39,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"Python, SQL",ML Engineer,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 20:35:34,Türkiye,Kendi işim,Remote,Erkek,3,Partner,"HTML/CSS, JavaScript, TypeScript, Java, Go, PHP, SQL, Bash",Fullstack,"React, Vue",FastApi,300 +
8/20/2025 20:35:48,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"HTML/CSS, JavaScript, C#, SQL",Backend,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 20:35:59,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Senior,Java,Backend,React,Kullanmıyorum,121 - 130
8/20/2025 20:36:26,Türkiye,Tam zamanlı,Office,Erkek,6,Engineering Manager,"HTML/CSS, JavaScript, TypeScript, C#, Swift, Python",Fullstack,Kullanmıyorum,"Wordpress, Supabase, Firebase",41 - 50
8/20/2025 20:36:51,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,Hiçbiri,Product Manager,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 20:38:02,Türkiye,Tam zamanlı,Office,Erkek,6,Mid,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:38:39,Türkiye,Tam zamanlı,Office,Erkek,5,Senior,JavaScript,Product Manager,Kullanmıyorum,Kullanmıyorum,131 - 140
8/20/2025 20:38:55,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,"React, Vanilla","Redux, Zustand, Firebase",91 - 100
8/20/2025 20:39:12,Türkiye,Tam zamanlı,Remote,Erkek,7,Mid,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 20:39:32,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"C#, Dart",Fullstack,Kullanmıyorum,Firebase,81 - 90
8/20/2025 20:42:11,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,Hiçbiri,IT Specialist,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:42:11,Yurtdışı TR hub,Tam zamanlı,Hybrid,Erkek,11 - 15,Director Level Manager,C#,Product Manager,Kullanmıyorum,Strapi,251 - 260
8/20/2025 20:44:04,Türkiye,Kendi işim,Office,Erkek,11 - 15,Senior,"HTML/CSS, JavaScript, TypeScript, Java, Go, PHP, Swift, SQL",Fullstack,"React, Vue","Strapi, FastApi, Redux, Firebase",300 +
8/20/2025 20:44:07,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, SQL",Fullstack,"Vue, Vanilla",Kullanmıyorum,61 - 70
8/20/2025 20:44:10,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, C#",Frontend,"React, Angular",Redux,71 - 80
8/20/2025 20:44:35,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,Java,Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 20:44:50,Türkiye,Tam zamanlı,Remote,Erkek,10,Team Lead,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,React,"Redux, Zustand, Firebase",91 - 100
8/20/2025 20:44:55,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,Hiçbiri,IT Specialist,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 20:45:13,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,Hiçbiri,Business Analyst,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 20:45:37,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, Python, SQL",DevOps,"Vanilla, Kullanmıyorum",Kullanmıyorum,71 - 80
8/20/2025 20:45:38,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,5,Mid,"JavaScript, TypeScript",React Native,Kullanmıyorum,"Redux, Firebase",81 - 90
8/20/2025 20:46:08,Türkiye,Tam zamanlı,Remote,Erkek,10,Architect,Kotlin,Android,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 20:47:19,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Mid,"Kotlin, Swift",DevOps,Kullanmıyorum,Firebase,101 - 110
8/20/2025 20:47:55,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,81 - 90
8/20/2025 20:49:42,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,Bash,DevOps,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 20:49:58,Amerika,Kendi işim,Remote,Erkek,8,Senior,"JavaScript, Java, Swift, Python",Project Manager,Kullanmıyorum,"FastApi, Redux, Firebase",171 - 180
8/20/2025 20:50:08,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,Hiçbiri,IT Specialist,Kullanmıyorum,Kullanmıyorum,21 - 30
8/20/2025 20:51:02,Türkiye,Tam zamanlı,Office,Erkek,16 - 20,C-Level Manager,"HTML/CSS, JavaScript, TypeScript, Python, SQL",Fullstack,"React, Vue",Kullanmıyorum,271 - 280
8/20/2025 20:51:19,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"C#, Hiçbiri",Backend,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 20:51:20,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"HTML/CSS, JavaScript, Java, SQL",Fullstack,Angular,Kullanmıyorum,81 - 90
8/20/2025 20:51:29,Türkiye,Tam zamanlı,Hybrid,Erkek,20 - 30,Architect,"HTML/CSS, JavaScript, TypeScript, Java",Fullstack,Angular,Kullanmıyorum,201 - 210
8/20/2025 20:51:53,Türkiye,Tam zamanlı,Remote,Erkek,7,Mid,"Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 20:51:59,Türkiye,Tam zamanlı,Office,Erkek,0,Junior,"HTML/CSS, JavaScript, C#",Fullstack,Vanilla,Kullanmıyorum,41 - 50
8/20/2025 20:52:05,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,Python,ML Engineer,Kullanmıyorum,Kullanmıyorum,171 - 180
8/20/2025 20:52:11,Türkiye,Tam zamanlı,Remote,Erkek,4,Senior,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 20:52:31,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,SQL,DevOps,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 20:52:42,Türkiye,Tam zamanlı,Remote,Kadın,5,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","Redux, Supabase, Firebase",91 - 100
8/20/2025 20:53:02,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,C#,Fullstack,Vue,Firebase,81 - 90
8/20/2025 20:53:18,Türkiye,Tam zamanlı,Office,Erkek,11 - 15,Senior,Hiçbiri,Danışmanlık,"React, Vanilla","Strapi, Redux",91 - 100
8/20/2025 20:53:24,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"Python, SQL",Project Manager,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:54:09,Türkiye,Tam zamanlı,Remote,Kadın,5,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue",Kullanmıyorum,131 - 140
8/20/2025 20:54:35,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"Java, Python, SQL",Test Automation Engineer,Kullanmıyorum,Firebase,51 - 60
8/20/2025 20:55:20,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Team Lead,Hiçbiri,Product Manager,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 20:55:28,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,JavaScript,Manuel Tester,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 20:55:46,Türkiye,Tam zamanlı,Office,Erkek,5,Mid,"TypeScript, Java, Rust, C++",Fullstack,React,"FastApi, Kullanmıyorum",71 - 80
8/20/2025 20:56:42,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, C#",Fullstack,React,"Redux, Zustand, Supabase",51 - 60
8/20/2025 20:56:48,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 20:57:33,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"JavaScript, TypeScript",Frontend,Vue,Kullanmıyorum,81 - 90
8/20/2025 20:58:00,Türkiye,Tam zamanlı,Office,Erkek,5,Mid,"HTML/CSS, JavaScript, C#, SQL",Backend,Vanilla,Kullanmıyorum,71 - 80
8/20/2025 20:58:23,Türkiye,Tam zamanlı,Hybrid,Kadın,1,Junior,"HTML/CSS, JavaScript, TypeScript, Python",Backend,React,Kullanmıyorum,41 - 50
8/20/2025 20:59:19,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,Hiçbiri,IT Specialist,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 20:59:28,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Zustand,101 - 110
8/20/2025 21:00:11,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"Kotlin, Dart",Flutter,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 21:01:37,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,SQL,Data Engineer,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 21:01:54,Türkiye,Tam zamanlı,Office,Kadın,2,Junior,"Python, SQL",Data Engineer,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 21:02:38,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,Swift,iOS,Kullanmıyorum,"Supabase, Firebase",61 - 70
8/20/2025 21:03:02,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,Java,Backend,Kullanmıyorum,Kullanmıyorum,151 - 160
8/20/2025 21:03:09,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Team Lead,"HTML/CSS, JavaScript, Go, C#, SQL",Backend,Kullanmıyorum,Kullanmıyorum,231 - 240
8/20/2025 21:03:10,Türkiye,Tam zamanlı,Office,Erkek,5,C-Level Manager,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Kullanmıyorum,61 - 70
8/20/2025 21:03:32,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,10,Senior,"HTML/CSS, JavaScript, Go, PHP, SQL, Bash",Fullstack,Angular,Kullanmıyorum,201 - 210
8/20/2025 21:04:54,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,Ruby,Fullstack,Vanilla,Kullanmıyorum,41 - 50
8/20/2025 21:05:51,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,4,Senior,"HTML/CSS, TypeScript, C#, SQL",Fullstack,React,Kullanmıyorum,111 - 120
8/20/2025 21:07:00,Türkiye,Tam zamanlı,Office,Kadın,11 - 15,Team Lead,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Wordpress, Redux",151 - 160
8/20/2025 21:07:14,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue, Vanilla","Strapi, FastApi, Redux, Zustand, Supabase, Firebase",51 - 60
8/20/2025 21:07:29,Türkiye,Tam zamanlı,Remote,Erkek,5,Team Lead,"Python, Bash",DevOps,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 21:08:37,Avrupa,Tam zamanlı,Remote,Erkek,5,Mid,"Go, Python",DevOps,Kullanmıyorum,Kullanmıyorum,151 - 160
8/20/2025 21:08:52,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, Java, SQL",Fullstack,React,Zustand,61 - 70
8/20/2025 21:09:10,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Team Lead,"HTML/CSS, JavaScript, TypeScript, PHP, Ruby, SQL",Fullstack,React,Kullanmıyorum,201 - 210
8/20/2025 21:09:25,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"Swift, SQL",IT Specialist,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 21:09:40,Türkiye,Tam zamanlı,Remote,Erkek,9,Engineering Manager,Python,Data Scientist,Kullanmıyorum,Kullanmıyorum,241 - 250
8/20/2025 21:09:54,Türkiye,Tam zamanlı,Remote,Erkek,6,Mid,"JavaScript, TypeScript, Go, Bash",Backend,Kullanmıyorum,Kullanmıyorum,81 - 90
